"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"SENORES","Senores Pharmaceuticals Limited","7(2)","Espee Therapeutics LLP","Promoter Group","Equity Shares","495000","1.07",,"400000","313420000","Pledge","Equity Shares","495000","1.07","13-Feb-2026","13-Feb-2026","17-Feb-2026","Pledge Creation","-","-","0","0","0","0","NA","-","17-Feb-2026 12:33","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193900_1626835_17022026123325_WEB.xml"
"SENORES","Senores Pharmaceuticals Limited","7(2)","Renosen Pharmaceuticals Private Limited","Promoter Group","Equity Shares","2718719","5.9",,"400000","313420000","Pledge Revoke","Equity Shares","2718719","5.9","13-Feb-2026","13-Feb-2026","16-Feb-2026","Revokation of Pledge","-","-","0","0","0","0","NA","-","17-Feb-2026 12:33","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193900_1626835_17022026123325_WEB.xml"
"STEL","Stel Holdings Limited","7(2)","LEBNITZE REAL ESTATES PVT LTD","Promoter Group","Equity Shares","500012","2.71",,"952","453108","Buy","Equity Shares","500964","2.71","13-Feb-2026","13-Feb-2026","13-Feb-2026","Market Purchase","-","-","0","0","0","0","BSE","-","17-Feb-2026 12:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193897_1626829_17022026123103_WEB.xml"
"STEL","Stel Holdings Limited","7(2)","LEBNITZE REAL ESTATES PVT LTD","Promoter Group","Equity Shares","498200","2.7",,"1812","861214","Buy","Equity Shares","500012","2.71","13-Feb-2026","13-Feb-2026","13-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","17-Feb-2026 12:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193897_1626829_17022026123103_WEB.xml"
"DHARARAIL","Dhara Rail Projects Limited","7(2)","Medha Family Office LLP","Promoter Group","Equity Shares","262000","1.73",,"1000","119047","Buy","Equity Shares","263000","1.74","16-Feb-2026","16-Feb-2026","17-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","17-Feb-2026 12:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193894_1626815_17022026120851_WEB.xml"
"CHOICEIN","Choice International Limited","7(2)","Anil Agarwal","Other","Equity Shares","6000","0",,"4000","3043000","Buy","Equity Shares","10000","0.04","13-Feb-2026","13-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","BSE","-","17-Feb-2026 11:54","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193893_1626800_17022026115455_WEB.xml"
"NAHARSPING","Nahar Spinning Mills Limited","7(2)","NAHAR CAPITAL AND FINANCIAL SERVICES LIMITED","Promoter Group","Equity Shares","16793383","46.56",,"40000","7880393","Buy","Equity Shares","16833383","46.67","12-Feb-2026","13-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","17-Feb-2026 11:00","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193890_1626778_17022026110057_WEB.xml"
"HOMESFY","Homesfy Realty Limited","7(2)","Ashish Kukreja","Promoters","Equity Shares","1557912","48.29",,"600","92700","Buy","Equity Shares","1558512","48.31","13-Feb-2026","16-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","17-Feb-2026 10:00","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193888_1626769_17022026100029_WEB.xml"
"HOMESFY","Homesfy Realty Limited","7(2)","Mukesh Kumar Mishra","Director","Equity Shares","136200","4.22",,"600","88830","Buy","Equity Shares","136800","4.24","12-Feb-2026","13-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","17-Feb-2026 09:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193886_1626766_17022026095924_WEB.xml"
"MBEL","M & B Engineering Limited","7(2)","Birva Chirag Patel","Promoters","Equity Shares","4000000","7",,"7500","2581352","Buy","Equity Shares","4007500","7.01","16-Feb-2026","16-Feb-2026","17-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","17-Feb-2026 09:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193884_1626759_17022026093531_WEB.xml"
"MBEL","M & B Engineering Limited","7(2)","Umaben Girishbhai Patel","Promoter Group","Equity Shares","1600000","2.8",,"10000","3475731","Buy","Equity Shares","1610000","2.82","16-Feb-2026","16-Feb-2026","17-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","17-Feb-2026 09:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193884_1626759_17022026093531_WEB.xml"
"MBEL","M & B Engineering Limited","7(2)","Aditya Vipinbhai Patel","Promoters","Equity Shares","2011988","3.52",,"5000","1704010","Buy","Equity Shares","2016988","3.53","16-Feb-2026","16-Feb-2026","17-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","17-Feb-2026 09:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193884_1626759_17022026093531_WEB.xml"
"MBEL","M & B Engineering Limited","7(2)","Malav Girishbhai Patel","Promoters","Equity Shares","1000000","1.75",,"12500","4388167","Buy","Equity Shares","1012500","1.77","16-Feb-2026","16-Feb-2026","17-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","17-Feb-2026 09:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193884_1626759_17022026093531_WEB.xml"
"MBEL","M & B Engineering Limited","7(2)","Chirag Hasmukhbhai Patel","Promoters","Equity Shares","14111884","24.69",,"15000","5305458","Buy","Equity Shares","14126884","24.72","16-Feb-2026","16-Feb-2026","17-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","17-Feb-2026 09:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193884_1626759_17022026093531_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Jagpal Singh Dhanjal","-","Equity Shares","66","0",,"130","52585","Buy","Equity Shares","196","0","11-Feb-2026","11-Feb-2026","13-Feb-2026","Market Purchase","-","-","0","0","0","0","BSE","-","16-Feb-2026 22:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193882_1626751_16022026105256_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Gurpreet Saini","Employees/Designated Employees","Equity Shares","Nil","0",,"5016","1869513","Buy","Equity Shares","5016","0","11-Feb-2026","11-Feb-2026","12-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 22:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193880_1626746_16022026101844_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Akash Singh Rana","Employees/Designated Employees","Equity Shares","Nil","0",,"1500","559065","Buy","Equity Shares","1500","0","11-Feb-2026","11-Feb-2026","12-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 22:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193880_1626746_16022026101844_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Sushil Hari Prasad Budhia","Employees/Designated Employees","Equity Shares","Nil","0",,"5000","1116600","Buy","Equity Shares","5000","0","11-Feb-2026","11-Feb-2026","12-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 22:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193880_1626746_16022026101844_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Ujjwal Sharma","Employees/Designated Employees","Equity Shares","2026","0",,"3105","628763","Buy","Equity Shares","5131","0","11-Feb-2026","11-Feb-2026","12-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 22:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193880_1626746_16022026101844_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Sambasivarao Burle","Employees/Designated Employees","Equity Shares","Nil","0",,"3193","1190063","Buy","Equity Shares","3193","0","11-Feb-2026","11-Feb-2026","12-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 22:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193880_1626746_16022026101844_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Bhushan Shenolikar","Employees/Designated Employees","Equity Shares","Nil","0",,"100","24760","Buy","Equity Shares","100","0","11-Feb-2026","11-Feb-2026","12-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 22:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193880_1626746_16022026101844_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Brijesh Sharma","Employees/Designated Employees","Equity Shares","3290","0",,"9012","2012560","Buy","Equity Shares","12302","0","11-Feb-2026","11-Feb-2026","13-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 22:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193880_1626746_16022026101844_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Krishna Poojari","Employees/Designated Employees","Equity Shares","Nil","0",,"6481","1447337","Buy","Equity Shares","6481","0","11-Feb-2026","11-Feb-2026","12-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 22:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193880_1626746_16022026101844_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Rupesh Patel","Employees/Designated Employees","Equity Shares","19246","0",,"5123","1909393","Buy","Equity Shares","24369","0","11-Feb-2026","11-Feb-2026","12-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 22:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193880_1626746_16022026101844_WEB.xml"
"GANESHIN","Ganesh Infraworld Limited","7(2)","Rachita Agrawal","Promoters","Equity Shares","11244685","26.32",,"148800","14004977","Sell","Equity Shares","11095885","25.97","16-Feb-2026","16-Feb-2026","16-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","16-Feb-2026 21:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193878_1626734_16022026091942_WEB.xml"
"SHK","S H Kelkar and Company Limited","7(2)","Jagdish Agarwal","Employees/Designated Employees","Equity Shares","35223","0.03",,"4777","782037","Buy","Equity Shares","40000","0.03","16-Feb-2026","16-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","BSE","-","16-Feb-2026 19:14","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193876_1626704_16022026071409_WEB.xml"
"SHK","S H Kelkar and Company Limited","7(2)","Jagdish Agarwal","Employees/Designated Employees","Equity Shares","Nil","0",,"35223","5773213","Buy","Equity Shares","35223","0.03","16-Feb-2026","16-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 19:14","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193876_1626704_16022026071409_WEB.xml"
"SHRIKANHA","Shri Kanha Stainless Limited","7(2)","Shashank Agrawal","Promoters","Equity Shares","2642000","16.95",,"4800","542915","Buy","Equity Shares","2646800","16.98","09-Feb-2026","13-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 19:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193874_1626700_16022026071116_WEB.xml"
"CHOICEIN","Choice International Limited","7(2)","Bhal Chandra Murarka","-","Equity Shares","80000","0.04",,"24912","19100030","Sell","Equity Shares","55088","0.02","12-Feb-2026","12-Feb-2026","16-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","16-Feb-2026 18:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193872_1626681_16022026063836_WEB.xml"
"SDBL","Som Distilleries & Breweries Limited","7(2)","Deepak Arora","Promoters","Equity Shares","4532525","2.18",,"10000","831655","Buy","Equity Shares","4542525","2.18","16-Feb-2026","16-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 18:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193870_1626639_16022026060340_WEB.xml"
"JINDALSAW","Jindal Saw Limited","7(2)","Samruddhi Employees Trust","-","Equity Shares","2020555","0.32",,"19531","697256","Sell","Equity Shares","2001024","0.31","12-Feb-2026","12-Feb-2026","13-Feb-2026","Off Market","-","-","0","0","0","0","NA","-","16-Feb-2026 17:49","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193868_1626610_16022026054923_WEB.xml"
"FSL","Firstsource Solutions Limited","7(2)","Arun Tyagi","Employees/Designated Employees","Equity Shares","86000","0.01",,"10000","2750000","Sell","Equity Shares","76000","0.01","12-Feb-2026","12-Feb-2026","16-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","16-Feb-2026 17:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193866_1626600_16022026053607_WEB.xml"
"FSL","Firstsource Solutions Limited","7(2)","Arun Tyagi","Employees/Designated Employees","Equity Shares","76000","0.01",,"10000","2650000","Sell","Equity Shares","66000","0.01","13-Feb-2026","13-Feb-2026","16-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","16-Feb-2026 17:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193866_1626600_16022026053607_WEB.xml"
"FSL","Firstsource Solutions Limited","7(2)","Arun Tyagi","Employees/Designated Employees","Equity Shares","66000","0.01",,"20000","5100000","Sell","Equity Shares","46000","0.01","13-Feb-2026","13-Feb-2026","16-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","16-Feb-2026 17:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193866_1626600_16022026053607_WEB.xml"
"ZYDUSWELL","Zydus Wellness Limited","7(2)","Tarun G Arora","Employees/Designated Employees","Equity Shares","11000","0",,"4000","1625585","Buy","Equity Shares","15000","0","12-Feb-2026","13-Feb-2026","13-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 17:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193864_1626596_16022026053147_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Amrita Kumar","-","Equity Shares","4203","0",,"993","1562982","Buy","Equity Shares","5196","0","11-Feb-2026","11-Feb-2026","13-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 17:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193863_1626589_16022026052744_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Ajay Bahl","-","Equity Shares","128603","0.01",,"8482","13350668","Buy","Equity Shares","137085","0.01","11-Feb-2026","11-Feb-2026","13-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 17:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193863_1626589_16022026052744_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","HCL Technologies Stock Options Trust","-","Equity Shares","7963571","0.29",,"20521","32300054","Sell","Equity Shares","7943050","0.29","11-Feb-2026","11-Feb-2026","13-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 17:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193863_1626589_16022026052744_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Ajit Krishnankutty Kumar","-","Equity Shares","14435","0",,"1843","2900882","Buy","Equity Shares","16278","0","11-Feb-2026","11-Feb-2026","13-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 17:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193863_1626589_16022026052744_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Partha Saradhi Marella","-","Equity Shares","98739","0",,"2021","3181054","Buy","Equity Shares","100760","0","11-Feb-2026","11-Feb-2026","13-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","16-Feb-2026 17:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193863_1626589_16022026052744_WEB.xml"
"TREEHOUSE","Tree House Education & Accessories Limited","7(2)","Abhishek Bhatia","Promoter Group","Equity Shares","1353350","3.2",,"25250","200265","Buy","Equity Shares","1378600","3.26","12-Feb-2026","13-Feb-2026","14-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 16:34","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193858_1626536_16022026043407_WEB.xml"
"ORIENTBELL","Orient Bell Limited","7(2)","Freesia Investment and Trading Company Limited","Promoter Group","Equity Shares","669960","4.55",,"2761","814203","Buy","Equity Shares","672721","4.57","13-Feb-2026","13-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 16:26","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193855_1626528_16022026042620_WEB.xml"
"KRISHANA","Krishana Phoschem Limited","7(2)","PRAVEEN  OSTWAL","Promoters","Equity Shares","1500462","2.43",,"7118","3761107","Buy","Equity Shares","1507580","2.44","12-Feb-2026","12-Feb-2026","13-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 16:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193854_1626524_16022026042523_WEB.xml"
"NAHARCAP","Nahar Capital and Financial Services Limited","7(2)","CLOSETTRUNK PRIVATE LIMITED","Promoter Group","Equity Shares","65768","0.39",,"10000","2519991","Buy","Equity Shares","75768","0.45","12-Feb-2026","12-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 16:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193851_1626507_16022026040947_WEB.xml"
"KRISHANA","Krishana Phoschem Limited","7(2)","Pankaj Ostwal","Promoters","Equity Shares","335461","0.54",,"20078","10457465","Buy","Equity Shares","355539","0.58","11-Feb-2026","12-Feb-2026","12-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 16:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193850_1626505_16022026040931_WEB.xml"
"BESTAGRO","Best Agrolife Limited","7(2)","SURENDRA SAI NALLAMALLI","Director","Equity Shares","389325","0.11",,"80000","1494073","Buy","Equity Shares","469325","0.13","13-Feb-2026","13-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 16:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193848_1626502_16022026040801_WEB.xml"
"SPRL","Sp Refractories Limited","7(2)","SHWETA PRABODH KALE","Promoters","Equity Shares","596199","33.32",,"49925","499250","Buy","Equity Shares","646124","36.11","13-Feb-2026","13-Feb-2026","16-Feb-2026","Others","-","-","0","0","0","0","NSE","-","16-Feb-2026 16:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193846_1626491_16022026040402_WEB.xml"
"DUGLOBAL","DUDIGITAL GLOBAL LIMITED","7(2)","Shivaz Rai","Promoter Group","Equity Shares","12213400","16.99",,"25000","779500","Buy","Equity Shares","12238400","17.03","06-Feb-2026","12-Feb-2026","13-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 15:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193842_1626466_16022026032727_WEB.xml"
"MAGSON","Magson Retail And Distribution Limited","7(2)","Seemaben Jitendra Chaudhry","Promoter Group","Equity Shares","219450","1.78",,"100000","14000000","Sell","Equity Shares","119450","0.97","12-Feb-2026","12-Feb-2026","16-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","16-Feb-2026 15:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193840_1626460_16022026030334_WEB.xml"
"NCC","NCC Limited","7(2)","A V S R Holdings Private Limited","Promoters","Equity Shares","67839983","10.81",,"315000","48099800","Buy","Equity Shares","68154983","10.86","12-Feb-2026","13-Feb-2026","16-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 14:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193838_1626456_16022026025018_WEB.xml"
"SASTASUNDR","Sastasundar Ventures Limited","7(2)","BANWARI LAL MITTAL","Promoters","Equity Shares","10738603","33.76",,"8000","2413009","Buy","Equity Shares","10746603","33.78","11-Feb-2026","11-Feb-2026","13-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 14:30","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193836_1626448_16022026023034_WEB.xml"
"JKCEMENT","JK Cement Limited","7(2)","Nidhipati Singhania","Promoter Group","Equity Shares","47728","0.06",,"1000","0","Buy","Equity Shares","48728","0.06","13-Feb-2026","13-Feb-2026","13-Feb-2026","Gift","-","-","0","0","0","0","NA","-","16-Feb-2026 14:14","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193834_1626445_16022026021455_WEB.xml"
"NAVA","NAVA LIMITED","7(2)","A9 Homes Private Limited","Promoter Group","Equity Shares","5256200","1.86",,"40000","22248379","Buy","Equity Shares","5296200","1.87","13-Feb-2026","13-Feb-2026","14-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 12:30","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193832_1626406_16022026123023_WEB.xml"
"ANONDITA","Anondita Medicare Limited","7(2)","Sonia Ghosh","-","Equity Shares","15002","0.08",,"15000","12537850","Buy","Equity Shares","30002","0.17","12-Feb-2026","12-Feb-2026","13-Feb-2026","-","-","-","0","0","0","0","NSE","-","16-Feb-2026 11:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193830_1626377_16022026113845_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","883178","1.87",,"5201","18946917","Buy","Equity Shares","888379","1.88","13-Feb-2026","13-Feb-2026","13-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 11:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193828_1626369_16022026111950_WEB.xml"
"WHIRLPOOL","Whirlpool of India Limited","7(2)","Padma Jain (Mother of Aditya Jain)","Immediate relative","Equity Shares","4","0",,"2500","2225000","Buy","Equity Shares","2504","0","12-Feb-2026","12-Feb-2026","13-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","16-Feb-2026 11:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193826_1626365_16022026110836_WEB.xml"
"EFACTOR","E Factor Experiences Limited","7(2)","Samit Garg","Promoters","Equity Shares","2789600","21.31",,"1004900","266198010","Buy","Equity Shares","3794500","28.99","13-Feb-2026","13-Feb-2026","14-Feb-2026","-","-","-","0","0","0","0","NSE","-","14-Feb-2026 18:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193823_1626176_14022026063845_WEB.xml"
"GALLANTT","Gallantt Ispat Limited","7(2)","Gallantt Industry Private Limited","Promoter Group","Equity Shares","2264674","0.94",,"26546","15174500","Buy","Equity Shares","2291220","0.95","13-Feb-2026","13-Feb-2026","14-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","14-Feb-2026 17:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193821_1626109_14022026054505_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","BRIJESH GIRISHBHAI RAVAL","Promoter Group","Equity Shares","1499400","8.06",,"2000","71500","Buy","Equity Shares","1501400","8.07","13-Feb-2026","13-Feb-2026","14-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","14-Feb-2026 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193819_1626018_14022026042737_WEB.xml"
"HAPPYFORGE","Happy Forgings Limited","7(2)","GURJINDER SINGH","Employees/Designated Employees","Equity Shares","1378","0",,"909","1128142","Sell","Equity Shares","469","0","12-Feb-2026","12-Feb-2026","14-Feb-2026","Market Sale","-","-","0","0","0","0","BSE","-","14-Feb-2026 15:40","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193817_1625979_14022026034031_WEB.xml"
"HAPPYFORGE","Happy Forgings Limited","7(2)","GURJINDER SINGH","Employees/Designated Employees","Equity Shares","469","0",,"465","595340","Sell","Equity Shares","4","0","13-Feb-2026","13-Feb-2026","14-Feb-2026","Market Sale","-","-","0","0","0","0","BSE","-","14-Feb-2026 15:40","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193817_1625979_14022026034031_WEB.xml"
"INFOBEAN","InfoBeans Techno. Ltd.","7(2)","Avinash Sethi","Promoters","Equity Shares","5960350","24.58",,"81000","70150050","Sell","Equity Shares","5879350","24.25","13-Feb-2026","13-Feb-2026","13-Feb-2026","Gift","-","-","0","0","0","0","NA","-","14-Feb-2026 15:07","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193815_1625955_14022026030745_WEB.xml"
"INFOBEAN","InfoBeans Techno. Ltd.","7(2)","Mitesh Bohra","Promoters","Equity Shares","1612650","6.65",,"81000","72539550","Sell","Equity Shares","1531650","6.31","12-Feb-2026","12-Feb-2026","12-Feb-2026","Gift","-","-","0","0","0","0","NA","-","14-Feb-2026 15:01","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193813_1625949_14022026030136_WEB.xml"
"PIGL","Power & Instrumentation (Gujarat) Limited","7(2)","PADMAVIR HOSPITALITY LLP","Promoter Group","Warrants","912000","4.31",,"612000","38441250","Sell","Warrants","300000","7.25","12-Feb-2026","12-Feb-2026","14-Feb-2026","Conversion of security","-","-","0","0","0","0","NA","-","14-Feb-2026 14:34","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193811_1625931_14022026023434_WEB.xml"
"PIGL","Power & Instrumentation (Gujarat) Limited","7(2)","PADMAVIR HOSPITALITY LLP","Promoter Group","Equity Shares","788000","3.72",,"612000","51255000","Buy","Equity Shares","1400000","6.61","12-Feb-2026","12-Feb-2026","14-Feb-2026","Conversion of security","-","-","0","0","0","0","NA","-","14-Feb-2026 14:34","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193811_1625931_14022026023434_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","GIRISHKUMAR OCHCHHAVLAL RAVAL","Promoters","Equity Shares","6036181","32.44",,"100","3575","Buy","Equity Shares","6036281","32.44","13-Feb-2026","13-Feb-2026","14-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","14-Feb-2026 13:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193809_1625904_14022026013647_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","BHAMINI INFRASTRUCTURE PRIVATE LIMITED","Promoter Group","Equity Shares","509700","2.74",,"2800","101612","Buy","Equity Shares","512500","2.75","13-Feb-2026","13-Feb-2026","14-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","14-Feb-2026 13:30","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193807_1625901_14022026013013_WEB.xml"
